problem_id,choice_label,value,misconception,cognitive_tag,explanation
amc8_1994_p07,D,70^{\circ},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p07,E,80^{\circ},radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p08,A,2,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p08,B,4,divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p08,D,8,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p08,E,10,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p09,B,\$ 81.40,additive_ratio_error,unit_rate_modeling,Choice B is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1994_p09,C,\$ 82.00,ratio_flip,part_whole_reasoning,Choice C is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1994_p09,D,\$ 82.08,wrong_total,unit_rate_modeling,Choice D is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1994_p09,E,\$ 82.40,scale_factor_error,part_whole_reasoning,Choice E is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1994_p10,B,8,factor_misread,divisibility,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p10,C,9,divisibility_error,factor_structure,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p10,D,10,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p10,E,12,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p11,A,20,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p11,C,40,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p11,D,48,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p11,E,52,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p12,B,Only the shaded areas of I and I I are equal.,formula_confusion,diagram_reasoning,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p12,C,Only the shaded areas of I and I I I are equal.,diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p12,D,Only the shaded areas of I I and I I I are equal.,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p12,E,"The shaded areas of I, I I and I I I are all different.",radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p13,A,\dfrac{1}{10},operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p13,B,\dfrac{1}{5},structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p13,D,\dfrac{7}{24},near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p13,E,\dfrac{5}{12},fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p15,B,B,operation_error,fluency_precision,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p15,C,C,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p15,D,D,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p15,E,E,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1994_p16,A,2,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p16,B,3,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p16,C,4,unit_error,diagram_reasoning,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p16,D,6,radius_diameter_confusion,formula_selection,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p17,A,4,additive_ratio_error,unit_rate_modeling,Choice A is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1994_p17,B,5,ratio_flip,part_whole_reasoning,Choice B is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1994_p17,C,6,wrong_total,unit_rate_modeling,Choice C is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1994_p17,E,12,scale_factor_error,part_whole_reasoning,Choice E is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1994_p18,A,A,mean_median_confusion,mean_vs_median,Choice A is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1994_p18,C,C,graph_misread,data_interpretation,Choice C is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1994_p18,D,D,wrong_total,mean_vs_median,Choice D is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1994_p18,E,E,unit_error,data_interpretation,Choice E is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1994_p19,A,16,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p19,B,32,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p19,C,36,unit_error,diagram_reasoning,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p19,D,48,radius_diameter_confusion,formula_selection,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p20,A,\dfrac{2}{17},factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p20,B,\dfrac{3}{17},divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p20,C,\dfrac{17}{72},place_value_error,divisibility,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p20,E,\dfrac{13}{36},operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p22,A,\dfrac{1}{6},case_omission,case_enumeration,Choice A is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_1994_p22,B,\dfrac{1}{4},overcounting,sample_space_modeling,Choice B is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_1994_p22,C,\dfrac{1}{3},order_confusion,case_enumeration,Choice C is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_1994_p22,E,\dfrac{4}{9},structure_misread,sample_space_modeling,Choice E is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_1994_p23,A,X X Y,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p23,B,X Y Z,divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p23,C,Y Y X,place_value_error,divisibility,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p23,E,Z Z Y,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p24,A,4,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p24,C,7,diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p24,D,8,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p24,E,16,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1994_p25,B,855,factor_misread,divisibility,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1994_p25,C,945,divisibility_error,factor_structure,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
