id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes
ise_devmath_system_009,Solve the system x + y = 8 and x - y = 0. What is x?,4,multiple_choice,A:8|B:9|C:4|D:8|E:0,4,alg_systems;alg_linear_equations,equation_solving,multi_step_planning;structure_recognition,operation_error;structure_misread,"Add the equations: 2x = 8, so x = 4.",Algebra 1,Linear Equations,ise-devmath-12-systems,Systems of Linear Equations,3668,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; Chapter 12 Systems of Linear Equations in Two Variables,Honors,Algebra Readiness,equation_solving,multi_step_planning;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_system_010,Solve the system x + y = 10 and x - y = 0. What is x?,5,multiple_choice,A:10|B:5|C:10|D:0|E:9,4,alg_systems;alg_linear_equations,equation_solving,multi_step_planning;structure_recognition,operation_error;structure_misread,"Add the equations: 2x = 10, so x = 5.",Algebra 1,Linear Equations,ise-devmath-12-systems,Systems of Linear Equations,3669,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; Chapter 12 Systems of Linear Equations in Two Variables,Honors,Algebra Readiness,equation_solving,multi_step_planning;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_system_011,Solve the system x + y = 7 and x - y = 5. What is x?,6,multiple_choice,A:6|B:1|C:7|D:5|E:11,4,alg_systems;alg_linear_equations,equation_solving,multi_step_planning;structure_recognition,operation_error;structure_misread,"Add the equations: 2x = 12, so x = 6.",Algebra 1,Linear Equations,ise-devmath-12-systems,Systems of Linear Equations,3670,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; Chapter 12 Systems of Linear Equations in Two Variables,Honors,Algebra Readiness,equation_solving,multi_step_planning;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_system_012,Solve the system x + y = 9 and x - y = 5. What is x?,7,multiple_choice,A:2|B:9|C:5|D:12|E:7,4,alg_systems;alg_linear_equations,equation_solving,multi_step_planning;structure_recognition,operation_error;structure_misread,"Add the equations: 2x = 14, so x = 7.",Algebra 1,Linear Equations,ise-devmath-12-systems,Systems of Linear Equations,3671,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; Chapter 12 Systems of Linear Equations in Two Variables,Honors,Algebra Readiness,equation_solving,multi_step_planning;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_system_013,Solve the system x + y = 5 and x - y = -1. What is x?,2,multiple_choice,A:5|B:-1|C:7|D:2|E:3,4,alg_systems;alg_linear_equations,equation_solving,multi_step_planning;structure_recognition,operation_error;structure_misread,"Add the equations: 2x = 4, so x = 2.",Algebra 1,Linear Equations,ise-devmath-12-systems,Systems of Linear Equations,3672,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; Chapter 12 Systems of Linear Equations in Two Variables,Honors,Algebra Readiness,equation_solving,multi_step_planning;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_system_014,Solve the system x + y = 7 and x - y = -1. What is x?,3,multiple_choice,A:-1|B:8|C:3|D:4|E:7,4,alg_systems;alg_linear_equations,equation_solving,multi_step_planning;structure_recognition,operation_error;structure_misread,"Add the equations: 2x = 6, so x = 3.",Algebra 1,Linear Equations,ise-devmath-12-systems,Systems of Linear Equations,3673,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; Chapter 12 Systems of Linear Equations in Two Variables,Honors,Algebra Readiness,equation_solving,multi_step_planning;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_system_015,Solve the system x + y = 9 and x - y = -1. What is x?,4,multiple_choice,A:9|B:4|C:5|D:9|E:-1,4,alg_systems;alg_linear_equations,equation_solving,multi_step_planning;structure_recognition,operation_error;structure_misread,"Add the equations: 2x = 8, so x = 4.",Algebra 1,Linear Equations,ise-devmath-12-systems,Systems of Linear Equations,3674,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; Chapter 12 Systems of Linear Equations in Two Variables,Honors,Algebra Readiness,equation_solving,multi_step_planning;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_system_016,Solve the system x + y = 6 and x - y = 4. What is x?,5,multiple_choice,A:5|B:1|C:6|D:4|E:10,4,alg_systems;alg_linear_equations,equation_solving,multi_step_planning;structure_recognition,operation_error;structure_misread,"Add the equations: 2x = 10, so x = 5.",Algebra 1,Linear Equations,ise-devmath-12-systems,Systems of Linear Equations,3675,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; Chapter 12 Systems of Linear Equations in Two Variables,Honors,Algebra Readiness,equation_solving,multi_step_planning;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_001,Simplify x^2 x x^3.,x^6,multiple_choice,A:x^6|B:x^5|C:2x^5|D:x^1|E:NaN,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 2 + 1 + 3 = 6.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3780,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_002,Simplify x^3 x x^4.,x^8,multiple_choice,A:x^12|B:x^7|C:2x^7|D:x^1|E:x^8,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 3 + 1 + 4 = 8.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3781,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_003,Simplify x^4 x x^5.,x^10,multiple_choice,A:x^9|B:2x^9|C:x^1|D:x^10|E:x^20,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 4 + 1 + 5 = 10.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3782,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_004,Simplify x^5 x x^6.,x^12,multiple_choice,A:2x^11|B:x^1|C:x^12|D:x^30|E:x^11,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 5 + 1 + 6 = 12.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3783,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_005,Simplify x^2 x x^7.,x^10,multiple_choice,A:x^5|B:x^10|C:x^14|D:x^9|E:2x^9,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 2 + 1 + 7 = 10.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3784,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_006,Simplify x^3 x x^3.,x^7,multiple_choice,A:x^7|B:x^9|C:x^6|D:2x^6|E:x^0,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 3 + 1 + 3 = 7.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3785,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_007,Simplify x^4 x x^4.,x^9,multiple_choice,A:x^16|B:x^8|C:2x^8|D:x^0|E:x^9,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 4 + 1 + 4 = 9.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3786,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_008,Simplify x^5 x x^5.,x^11,multiple_choice,A:x^10|B:2x^10|C:x^0|D:x^11|E:x^25,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 5 + 1 + 5 = 11.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3787,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_009,Simplify x^2 x x^6.,x^9,multiple_choice,A:2x^8|B:x^4|C:x^9|D:x^12|E:x^8,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 2 + 1 + 6 = 9.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3788,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_010,Simplify x^3 x x^7.,x^11,multiple_choice,A:x^4|B:x^11|C:x^21|D:x^10|E:2x^10,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 3 + 1 + 7 = 11.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3789,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_011,Simplify x^4 x x^3.,x^8,multiple_choice,A:x^8|B:x^12|C:x^7|D:2x^7|E:x^1,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 4 + 1 + 3 = 8.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3790,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_012,Simplify x^5 x x^4.,x^10,multiple_choice,A:x^20|B:x^9|C:2x^9|D:x^1|E:x^10,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 5 + 1 + 4 = 10.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3791,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_013,Simplify x^2 x x^5.,x^8,multiple_choice,A:x^7|B:2x^7|C:x^3|D:x^8|E:x^10,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 2 + 1 + 5 = 8.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3792,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_014,Simplify x^3 x x^6.,x^10,multiple_choice,A:2x^9|B:x^3|C:x^10|D:x^18|E:x^9,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 3 + 1 + 6 = 10.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3793,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_exp_015,Simplify x^4 x x^7.,x^12,multiple_choice,A:x^3|B:x^12|C:x^28|D:x^11|E:2x^11,3,arith_exponents;prealg_simplification,expression_simplification,exponent_meaning;symbolic_fluency,operation_error;structure_misread,"When multiplying powers with the same base, add exponents: 4 + 1 + 7 = 12.",Pre-Algebra,Expressions and Equations,ise-devmath-13-exponents-polynomials,Exponents and Polynomials,3794,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 13.1 Multiplying and Dividing Expressions With Common Bases,Standard,Algebra Readiness,expression_simplification,exponent_meaning;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
