id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_001,解方程：4x+2=22，x 的值是多少？,5,multiple_choice,A:5|B:20|C:6|D:-5|E:10,3,alg_linear_equations;prealg_expressions,one_variable_equation;inverse_operations,linear_equation_structure;equation_balance,inverse_operation_order_error;constant_term_error,先移项得 4x=20，再两边除以 4，得到 x=5。,CN Junior High Math,方程与代数,cn-junior-01-linear-equations,初中一元一次方程,24000,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-01-linear-equations; expansion=v1,Standard,Algebra Readiness,cn_linear_equation_solving,inverse_operations;symbolic_fluency,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-triangle-angles_006,三角形两个内角分别是 47° 和 76°，第三个内角是多少度？,57,multiple_choice,A:57|B:123|C:133|D:104|E:67,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，第三个角为 180°-47°-76°=57°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,24465,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch3_v0; chapter=cn-junior-g7-triangle-angles; expansion=v1,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-triangle-angles_007,三角形两个内角分别是 48° 和 79°，第三个内角是多少度？,53,multiple_choice,A:127|B:132|C:101|D:63|E:53,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，第三个角为 180°-48°-79°=53°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,24466,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch3_v0; chapter=cn-junior-g7-triangle-angles; expansion=v1,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-triangle-angles_008,三角形两个内角分别是 49° 和 82°，第三个内角是多少度？,49,multiple_choice,A:98|B:59|C:54|D:49|E:131,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，第三个角为 180°-49°-82°=49°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,24467,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch3_v0; chapter=cn-junior-g7-triangle-angles; expansion=v1,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-triangle-angles_009,三角形两个内角分别是 50° 和 85°，第三个内角是多少度？,45,multiple_choice,A:95|B:55|C:45|D:135|E:130,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，第三个角为 180°-50°-85°=45°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,24468,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch3_v0; chapter=cn-junior-g7-triangle-angles; expansion=v1,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-triangle-angles_010,三角形两个内角分别是 51° 和 88°，第三个内角是多少度？,41,multiple_choice,A:51|B:41|C:139|D:129|E:92,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，第三个角为 180°-51°-88°=41°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,24469,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch3_v0; chapter=cn-junior-g7-triangle-angles; expansion=v1,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-triangle-angles_011,三角形两个内角分别是 52° 和 41°，第三个内角是多少度？,87,multiple_choice,A:87|B:93|C:128|D:139|E:97,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，第三个角为 180°-52°-41°=87°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,24470,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch3_v0; chapter=cn-junior-g7-triangle-angles; expansion=v1,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-triangle-angles_012,三角形两个内角分别是 53° 和 44°，第三个内角是多少度？,83,multiple_choice,A:97|B:127|C:136|D:93|E:83,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，第三个角为 180°-53°-44°=83°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,24471,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch3_v0; chapter=cn-junior-g7-triangle-angles; expansion=v1,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-triangle-angles_013,三角形两个内角分别是 54° 和 47°，第三个内角是多少度？,79,multiple_choice,A:126|B:133|C:89|D:79|E:101,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，第三个角为 180°-54°-47°=79°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,24472,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch3_v0; chapter=cn-junior-g7-triangle-angles; expansion=v1,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-triangle-angles_014,三角形两个内角分别是 55° 和 50°，第三个内角是多少度？,75,multiple_choice,A:130|B:85|C:75|D:105|E:125,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，第三个角为 180°-55°-50°=75°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,24473,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch3_v0; chapter=cn-junior-g7-triangle-angles; expansion=v1,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-number-line-distance_001,数轴上点 A 表示 -19，点 B 表示 10，AB 的长度是多少？,29,multiple_choice,A:29|B:-9|C:30|D:27|E:34,3,arith_absolute_value;arith_integers,number_line_distance;absolute_difference,distance_between_numbers;absolute_value_distance,signed_difference_error;sum_instead_of_distance,数轴上两点距离等于差的绝对值：|10--19|=29。,CN Junior High Math,有理数,cn-junior-g7-number-line-distance,七年级：数轴两点距离,24480,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch4_v0; chapter=cn-junior-g7-number-line-distance; expansion=v1,Standard,Foundation,cn_number_line_distance,number_sense;spatial_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-number-line-distance_002,数轴上点 A 表示 -12，点 B 表示 13，AB 的长度是多少？,25,multiple_choice,A:1|B:26|C:23|D:30|E:25,3,arith_absolute_value;arith_integers,number_line_distance;absolute_difference,distance_between_numbers;absolute_value_distance,signed_difference_error;sum_instead_of_distance,数轴上两点距离等于差的绝对值：|13--12|=25。,CN Junior High Math,有理数,cn-junior-g7-number-line-distance,七年级：数轴两点距离,24481,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch4_v0; chapter=cn-junior-g7-number-line-distance; expansion=v1,Standard,Foundation,cn_number_line_distance,number_sense;spatial_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-number-line-distance_003,数轴上点 A 表示 -13，点 B 表示 16，AB 的长度是多少？,29,multiple_choice,A:30|B:27|C:34|D:29|E:3,3,arith_absolute_value;arith_integers,number_line_distance;absolute_difference,distance_between_numbers;absolute_value_distance,signed_difference_error;sum_instead_of_distance,数轴上两点距离等于差的绝对值：|16--13|=29。,CN Junior High Math,有理数,cn-junior-g7-number-line-distance,七年级：数轴两点距离,24482,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch4_v0; chapter=cn-junior-g7-number-line-distance; expansion=v1,Standard,Foundation,cn_number_line_distance,number_sense;spatial_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-number-line-distance_004,数轴上点 A 表示 -14，点 B 表示 5，AB 的长度是多少？,19,multiple_choice,A:17|B:24|C:19|D:-9|E:20,3,arith_absolute_value;arith_integers,number_line_distance;absolute_difference,distance_between_numbers;absolute_value_distance,signed_difference_error;sum_instead_of_distance,数轴上两点距离等于差的绝对值：|5--14|=19。,CN Junior High Math,有理数,cn-junior-g7-number-line-distance,七年级：数轴两点距离,24483,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch4_v0; chapter=cn-junior-g7-number-line-distance; expansion=v1,Standard,Foundation,cn_number_line_distance,number_sense;spatial_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-number-line-distance_005,数轴上点 A 表示 -15，点 B 表示 8，AB 的长度是多少？,23,multiple_choice,A:28|B:23|C:-7|D:24|E:21,3,arith_absolute_value;arith_integers,number_line_distance;absolute_difference,distance_between_numbers;absolute_value_distance,signed_difference_error;sum_instead_of_distance,数轴上两点距离等于差的绝对值：|8--15|=23。,CN Junior High Math,有理数,cn-junior-g7-number-line-distance,七年级：数轴两点距离,24484,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch4_v0; chapter=cn-junior-g7-number-line-distance; expansion=v1,Standard,Foundation,cn_number_line_distance,number_sense;spatial_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-number-line-distance_006,数轴上点 A 表示 -16，点 B 表示 11，AB 的长度是多少？,27,multiple_choice,A:27|B:-5|C:28|D:25|E:32,3,arith_absolute_value;arith_integers,number_line_distance;absolute_difference,distance_between_numbers;absolute_value_distance,signed_difference_error;sum_instead_of_distance,数轴上两点距离等于差的绝对值：|11--16|=27。,CN Junior High Math,有理数,cn-junior-g7-number-line-distance,七年级：数轴两点距离,24485,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch4_v0; chapter=cn-junior-g7-number-line-distance; expansion=v1,Standard,Foundation,cn_number_line_distance,number_sense;spatial_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-number-line-distance_007,数轴上点 A 表示 -17，点 B 表示 14，AB 的长度是多少？,31,multiple_choice,A:-3|B:32|C:29|D:36|E:31,3,arith_absolute_value;arith_integers,number_line_distance;absolute_difference,distance_between_numbers;absolute_value_distance,signed_difference_error;sum_instead_of_distance,数轴上两点距离等于差的绝对值：|14--17|=31。,CN Junior High Math,有理数,cn-junior-g7-number-line-distance,七年级：数轴两点距离,24486,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch4_v0; chapter=cn-junior-g7-number-line-distance; expansion=v1,Standard,Foundation,cn_number_line_distance,number_sense;spatial_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g7-number-line-distance_008,数轴上点 A 表示 -18，点 B 表示 3，AB 的长度是多少？,21,multiple_choice,A:22|B:19|C:26|D:21|E:-15,3,arith_absolute_value;arith_integers,number_line_distance;absolute_difference,distance_between_numbers;absolute_value_distance,signed_difference_error;sum_instead_of_distance,数轴上两点距离等于差的绝对值：|3--18|=21。,CN Junior High Math,有理数,cn-junior-g7-number-line-distance,七年级：数轴两点距离,24487,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade7_batch4_v0; chapter=cn-junior-g7-number-line-distance; expansion=v1,Standard,Foundation,cn_number_line_distance,number_sense;spatial_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
